Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
IMVigor210-0257bb-ar-0257bbb,0.4841674,0.2606436,3.201708,-1.6720309,0.30122325,2.312687,2.6823688,1.8112025,2.513243,1.612374,1.4369056,1.6536561,2.0995371,0.7625212,1.2268187,2.2635016,1.775973,0.7082701,0.4225427,0.75424296,1.1732726,1.7977741,0.1024161,2.702512,1.936878,0.4817485,1.7091023,-0.20947582,1.1072593,1.1397176,0.22798784,1.2751954,2.046356,2.6890037,1.9818656,1.0986888,2.0879052,1.7230374,0.8842079,1.8868955,1.7329092,1.3951807,2.0600352,2.8709693
IMVigor210-025b45-ar-025b45c,0.48411718,1.1104449,2.891359,-1.7363092,0.7155307,1.713618,2.5344362,1.8850095,2.6128094,1.6003987,0.8718537,1.9758232,2.1776028,0.8837899,1.4349794,2.3111427,1.6562908,0.22494659,0.44301176,0.24894318,1.5051024,2.3517468,0.65272987,2.6212945,1.9059566,0.48309183,1.6117795,-0.16423525,0.12268868,1.1007804,0.77943766,1.170505,1.9886131,2.7175596,1.716951,1.1900095,2.0081375,1.4374359,1.6595051,2.037466,1.2610836,1.5218318,1.643232,2.855734
IMVigor210-032c64-ar-032c642,0.48415324,0.08968693,3.6044593,-1.6630596,-0.21494156,2.2894785,2.7665544,2.246182,2.3263433,1.710825,1.9685392,1.6755705,2.7986197,1.045835,1.0526979,2.0735621,2.1561985,1.8463781,0.85150224,-0.13466613,1.3288069,2.0841625,3.079987,2.6136212,1.8905232,0.41261792,1.7134473,-0.068024576,0.32197657,0.92777634,1.007654,2.1940808,1.6183915,2.6611307,2.3538806,1.0734203,2.089312,2.9137414,1.156239,1.7379123,1.7516558,0.86700416,2.263948,2.8807561
IMVigor210-0571f1-ar-0571f17,0.48414215,-0.13362224,4.3017945,0.08405019,0.15624517,1.3877659,3.3121963,2.1602962,2.503882,1.9318367,2.0551872,1.7490011,1.7660797,1.3391006,1.0389814,1.9214077,1.5510795,1.8480928,0.8950505,0.56908584,1.4101397,1.878932,2.405254,2.6513357,2.1259892,1.6021086,1.680934,-0.06700403,1.4882865,1.3420051,0.71436346,1.1180519,1.2488856,2.7344778,2.5422018,1.6438234,1.8009839,2.9332023,0.93741333,1.8727304,1.5875236,1.8592921,1.7738528,2.8407502
IMVigor210-065890-ar-0658907,0.48417747,0.2917926,3.7704794,-1.689208,-0.4815438,2.2773166,2.5261724,1.9576842,2.1487372,1.8281199,1.5418426,1.4305582,2.2624326,0.91616064,1.0196261,2.2244296,2.0668063,0.39694074,0.60911524,0.9727143,1.3281074,1.7150543,1.9222801,2.6682713,1.9401295,0.5838696,2.0635064,-0.015079793,1.3203092,0.80009735,0.8285508,0.5593793,1.8190645,2.6935282,2.8297129,1.4642069,2.290621,2.253757,0.6316285,2.006709,1.5683556,1.4055912,2.0502234,2.8725939
IMVigor210-0684af-ar-0684af7,0.4841419,1.1908801,3.7877345,-1.6979946,1.1389601,2.4806318,2.3033543,1.8377042,2.898216,1.6069875,0.8262356,1.4144496,1.8430274,0.80027604,1.350526,2.334025,1.9690741,0.24837448,0.42048514,0.80182546,1.385995,1.9900771,3.210456,3.1322715,1.976278,0.2145954,1.5479926,-0.65859896,1.2505223,1.2618159,0.46359506,0.19772248,2.1516685,2.697868,2.6078439,0.85028195,2.0921192,1.2816657,0.83339757,2.0737984,1.4969304,1.6488998,1.7693505,2.9067783
IMVigor210-075e03-ar-075e037,0.4841608,1.1229321,3.5246284,-1.7267704,1.0853733,2.540914,2.2526646,1.8081515,1.6872158,1.4055948,1.1574554,1.3068657,2.0026577,0.8860643,1.1936055,2.2772048,1.8406117,0.5763192,0.5669173,0.44423288,1.5979165,1.8604847,3.494043,2.9748082,2.1536934,0.39868686,1.7416042,-0.030930225,1.545882,0.9712707,1.0429047,0.39574245,2.0069153,2.6964993,2.5874116,1.0240018,2.1583834,1.3923655,0.8353048,2.110116,1.4424111,1.4607887,1.8344686,2.8601918
IMVigor210-07a93a-ar-07a93a2,0.48410425,0.6225707,2.8210604,-1.6950239,-0.66145724,1.5227308,2.506744,1.7543455,2.6354825,1.4995844,1.1027738,1.5928094,2.2942393,0.88331354,1.2962402,2.3495429,1.9146585,0.71797454,0.5056074,0.69544107,1.6105115,1.788903,1.3902462,2.52384,2.083573,0.5683263,1.730415,-0.35297096,1.4600351,1.6788124,0.7316418,0.90291876,1.7822897,2.7115433,2.52336,1.3721447,1.9411633,1.5888171,1.1407053,1.9687274,1.7210628,1.7136343,2.3399248,2.8702095
IMVigor210-08cce2-ar-08cce2f,0.48414063,0.19146064,3.2165117,-1.6066048,0.85040075,1.9775262,2.5542395,1.860058,2.4193134,1.5311143,1.0271652,1.5317276,1.4238317,0.824705,1.0520086,2.23896,1.6397152,0.5526387,0.56151396,0.54646707,1.4251579,1.718338,0.9937408,2.9852543,1.9440821,1.6735783,1.7515918,-0.42285466,1.3643105,1.1704354,0.640512,1.0185834,1.9018067,2.8763027,2.5088005,1.253485,2.061288,1.0768889,1.0104746,2.0031538,1.407343,1.3995717,1.497886,2.8790443
IMVigor210-09c84e-ar-09c84ec,0.48413813,1.2993512,3.6032436,-1.7310709,1.410686,2.085708,2.033574,1.4907739,2.074298,1.648588,0.5972763,1.4186866,1.634736,0.7993168,1.2577834,2.2932408,1.5715835,0.30821174,0.5038101,0.37333655,1.6435821,1.9321878,2.3776784,3.0419235,1.8991578,0.35173777,1.4942331,-1.0587484,0.122755736,1.2318649,0.6971727,0.35676688,1.6715506,2.4820309,2.31075,1.0750395,2.0117226,0.9680431,1.4504168,2.0745692,1.7482226,1.618336,1.5574071,2.8777037
IMVigor210-0a0f2b-ar-0a0f2ba,0.48409387,0.36043316,4.298175,-1.6622264,-0.09464201,2.111154,2.6353056,1.8707314,2.4834466,1.5939046,1.2504983,1.8396769,2.1603718,0.69979274,1.3376932,2.2476196,1.9699985,0.3209775,0.50325114,0.19751748,1.5418096,2.5560865,1.3180573,2.6240287,1.7383537,0.49774736,1.5649523,-0.45425957,0.69217855,1.1216986,0.4997784,1.9375365,1.8315547,2.7905915,2.3131056,-0.0958108,2.2309465,1.9229326,1.2184293,2.0824928,1.5086092,1.5381771,1.5904541,2.8855674
IMVigor210-0a7c20-ar-0a7c209,0.48412272,0.15437888,3.8058155,-1.6493292,0.039533455,2.2129164,2.7047715,2.0064082,2.2356205,1.7576201,1.2842039,1.6947949,2.5263062,0.6949204,1.1745615,2.235525,1.7882445,0.24206802,0.7037858,0.56195617,1.4372483,2.1721516,1.5760691,2.398388,1.8963346,0.58561915,1.5007842,-0.070935704,0.11829856,0.8863286,1.1093912,2.15656,1.8331944,2.7013397,2.6765337,0.779325,2.0810494,1.814919,1.5476729,2.008815,1.3914196,1.1707784,1.6837194,2.8764553
IMVigor210-0bdb34-ar-0bdb342,0.48408663,1.0439196,2.7500815,-1.7310599,0.1274302,1.6194534,2.5131965,1.7493756,2.3627982,1.6689365,1.0566332,1.7950094,1.811061,0.6316035,1.4562312,2.2093601,1.6856666,0.38579756,0.51436746,0.057585508,1.2574657,2.38148,0.7702227,2.7591054,1.9416245,0.041422036,1.6904291,-0.25365937,-0.08872005,1.5369979,0.5450082,1.9282907,1.5453527,2.701087,2.3618054,0.8688164,2.0444071,1.2532693,1.5822145,1.9462162,1.4514844,1.6474535,1.682908,2.8426397
IMVigor210-0ce9c9-ar-0ce9c98,0.48409632,0.052006006,3.8399608,-1.6254226,0.045974493,1.9205682,2.8926344,1.919694,2.5524044,1.7904068,1.4954611,1.795,2.9607139,1.2379212,1.250992,2.091414,1.8493526,1.2303022,0.6845919,0.28452668,1.5018088,2.2459097,-0.14567226,2.4316096,1.907627,1.251253,1.4646325,-0.50408435,0.27733302,1.1742054,0.65189534,2.2739499,1.9524094,3.2324016,2.5552628,0.9646975,2.0141966,2.025878,1.4524935,1.832279,1.4240308,0.82004017,1.7581854,2.8620474
