Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
IMVigor210-0257bb-ar-0257bbb,2.2315857,-0.38922888,0.23175006,-0.8252499,-0.081168026,0.000708621,0.111214936,0.11064756,0.19516233,-0.18454513,-0.026011396,-0.028421167,0.014691666,-0.12083149,-0.033857986,0.2099995,0.14862946,-0.013504222,-0.13540255,-0.05042118,-0.0017758235,-0.10335891,-0.6359239,-0.0051317513,-0.045419022,-0.13787314,-0.11754725,-0.31662095,-0.14518318,-0.14398761,-0.2225259,-0.12298198,0.0956303,-0.062291995,0.035795927,-0.03188093,0.18486516,-0.094042994,-0.04437609,-0.08058515,0.012584102,-0.18757966,0.247796,0.4730737
IMVigor210-025b45-ar-025b45c,2.2315712,-0.27079004,0.15610449,-0.84088385,-0.006839171,-0.1644055,0.07690288,0.1851598,0.37765735,-0.22798671,-0.22730358,0.06611504,0.036774926,-0.13645697,0.019849144,0.24402207,0.18088639,-0.11334552,-0.13975728,-0.20330709,0.049098752,-0.07524663,-0.44649193,0.0075706244,0.0398881,-0.134675,-0.1476756,-0.2996717,-0.2768766,-0.16039369,-0.11803502,0.094063506,0.027645692,-0.055956736,-0.101264164,-0.009507164,0.16840282,-0.17453952,0.15074839,-0.05099364,-0.13095127,-0.14083625,0.1683288,0.47286817
IMVigor210-032c64-ar-032c642,2.2316535,-0.40752572,0.3173722,-0.8158638,-0.25286603,0.033699326,0.095141366,0.19390017,0.27546045,0.05004502,0.23604316,-0.080973,0.22740501,-0.11345235,-0.1149672,0.19044888,0.20874824,0.0898246,-0.13201404,-0.29288062,-0.033056524,-0.1089336,0.13950212,0.005849853,-0.049687043,-0.18437031,-0.07660167,-0.262312,-0.16970578,-0.19650908,-0.057562456,-0.0022671968,-0.018394947,-0.06291698,0.059115157,-0.030625582,0.20829238,0.11635082,0.04472448,-0.12155323,0.09818652,-0.16229156,0.29396304,0.4746262
IMVigor210-0571f1-ar-0571f17,2.2316291,-0.35561556,0.5393968,-0.46009564,-0.120174736,-0.20362487,0.23879582,0.22392587,0.78375685,0.4731842,0.20065415,-0.13789588,0.1487114,-0.066194475,-0.11465438,0.18249442,0.03376205,0.038005367,-0.0967664,-0.07617974,0.012929119,-0.06585263,0.045906972,0.027629927,0.029706731,0.1661777,-0.09785123,-0.25571385,-0.036814235,-0.15893213,-0.12154328,-0.1728417,-0.08094646,-0.049082622,0.057428196,0.0338538,0.08215068,0.1110373,-0.039122153,-0.1016799,0.009289142,0.39958906,0.23150846,0.46782374
IMVigor210-065890-ar-0658907,2.2316267,-0.38556638,0.34557903,-0.8284077,-0.31388623,0.008070458,0.087978885,0.07974789,0.23338474,-0.06366198,0.061901636,-0.071556024,0.06418631,-0.11473913,-0.071847826,0.21616405,0.176166,-0.092799634,-0.114241205,0.0022511035,0.019439472,-0.12147942,-0.08127323,0.02538541,-0.080700144,-0.14341035,-0.040036067,-0.2409015,-0.1630095,-0.22503507,-0.11577322,-0.34837884,0.024995506,-0.06194885,0.15368818,0.017908305,0.25232154,-0.0019318387,-0.115632,-0.0876029,-0.049649663,-0.23432215,0.23392814,0.47947973
IMVigor210-0684af-ar-0684af7,2.2316437,-0.26039633,0.32242608,-0.83314496,0.20404701,0.05285696,0.047808725,0.031999655,0.16970293,-0.2228023,-0.32927707,0.009085922,-0.0635682,-0.08520813,-0.00460726,0.23891465,0.22377054,-0.09877248,-0.14480115,-0.051051635,0.011125317,-0.079134956,0.270086,0.100104675,-0.09605908,-0.21367049,-0.11999965,-0.5168317,-0.19099894,-0.08822062,-0.19276923,-0.38335988,0.053828463,-0.059057906,0.07907753,-0.036455795,0.23589954,-0.22115558,-0.07440522,-0.070548035,-0.059806935,-0.114090115,0.19364432,0.4766439
IMVigor210-075e03-ar-075e037,2.2316127,-0.27193844,0.27143347,-0.8405666,0.1859728,0.0826102,0.018662337,-0.025033258,-0.28247333,-0.23181334,-0.13347672,-0.0054715155,-0.03093069,-0.01563339,-0.04845693,0.2505604,0.1569973,-0.07874386,-0.09375965,-0.11910456,0.055239677,-0.077439874,0.334791,0.08944391,0.0390587,-0.18113792,-0.044658825,-0.24723798,-0.1412306,-0.16163348,-0.066628516,-0.34700263,0.03481762,-0.0605468,0.06422947,-0.025734454,0.24369821,-0.18086904,-0.081330486,-0.06297522,-0.14337574,-0.1572669,0.19636866,0.4727117
IMVigor210-07a93a-ar-07a93a2,2.2315383,-0.35201406,0.14884053,-0.83025986,-0.3570934,-0.12832585,0.0750433,0.037723407,0.44352043,-0.1961526,-0.1434668,0.020152349,0.058460176,-0.11191438,-0.011262357,0.25221577,0.23917538,-0.07887429,-0.12856953,-0.114056796,0.057711326,-0.11111082,-0.3534588,-0.04078251,0.058451667,-0.087632775,-0.11187665,-0.37437984,-0.09396429,0.015508249,-0.101542726,-0.19050781,0.06729214,-0.058071867,0.03976971,0.005103126,0.22332138,-0.14021532,0.017650936,-0.051550724,-0.012133279,0.0066588223,0.29050654,0.47948554
IMVigor210-08cce2-ar-08cce2f,2.2315767,-0.40631226,0.21448328,-0.8091617,0.124473736,-0.099932656,0.06856439,0.116564214,0.11375293,-0.17066523,-0.33695456,0.0015861364,-0.1273857,-0.03831968,-0.07853542,0.26006424,0.20905589,-0.022647515,-0.10017968,-0.102105804,0.087063596,-0.09140032,-0.3730543,0.076323345,-0.070387974,0.18177687,-0.098979056,-0.41200674,-0.16186373,-0.13883553,-0.16210377,-0.18514402,0.042780757,0.0052211136,0.05325292,-0.008917615,0.18457724,-0.27364287,-0.05435487,-0.060036227,-0.1351649,-0.1868098,0.15255827,0.4762505
IMVigor210-09c84e-ar-09c84ec,2.2316005,-0.24079482,0.2853583,-0.84336793,0.2545293,-0.0036422089,0.006375773,-0.09466782,-0.40530387,-0.24175419,-0.38360307,-0.0008489159,-0.11756208,-0.10633682,-0.013350055,0.24155384,0.16075149,-0.097623765,-0.1301867,-0.17675486,0.034022707,-0.09654434,-0.046320617,0.10356031,-0.07037611,-0.20801172,-0.13228711,-0.6845161,-0.2662756,-0.121050626,-0.12574495,-0.09606622,-0.065241545,-0.075473085,0.014542326,-0.019073978,0.21183883,-0.3105209,0.060478978,-0.058944568,-0.08744765,-0.11497285,0.17400587,0.46987528
