Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
IMVigor210-0257bb-ar-0257bbb,2.2315857,-0.38922885,0.23175012,-0.82524985,-0.081168085,0.00070858933,0.1112149,0.110647514,0.19516233,-0.18454525,-0.02601146,-0.02842125,0.01469174,-0.12083152,-0.033858076,0.20999952,0.14862943,-0.013504192,-0.1354025,-0.050421238,-0.001775898,-0.10335894,-0.63592404,-0.0051318407,-0.045419127,-0.1378731,-0.11754729,-0.31662107,-0.14518318,-0.14398766,-0.2225259,-0.12298204,0.09563036,-0.062292024,0.035795942,-0.03188096,0.18486506,-0.094043076,-0.04437613,-0.08058519,0.012584057,-0.1875798,0.24779594,0.47307378
IMVigor210-025b45-ar-025b45c,2.231571,-0.27078992,0.15610461,-0.84088385,-0.0068389624,-0.16440544,0.07690297,0.18515986,0.37765747,-0.22798666,-0.2273036,0.06611507,0.036775008,-0.13645692,0.019849151,0.24402203,0.1808864,-0.11334546,-0.13975725,-0.20330709,0.04909873,-0.07524658,-0.4464919,0.007570654,0.03988813,-0.13467479,-0.14767562,-0.2996716,-0.2768765,-0.16039371,-0.11803499,0.094063595,0.027645722,-0.055956677,-0.10126412,-0.009507149,0.16840288,-0.17453946,0.15074843,-0.05099356,-0.13095129,-0.14083618,0.16832879,0.47286823
IMVigor210-032c64-ar-032c642,2.2316535,-0.40752596,0.3173722,-0.8158638,-0.25286627,0.03369928,0.09514131,0.19390015,0.27546042,0.05004496,0.23604318,-0.08097309,0.22740501,-0.11345246,-0.11496724,0.19044875,0.2087481,0.08982466,-0.13201405,-0.29288065,-0.033056606,-0.10893365,0.1395022,0.0058497638,-0.049687207,-0.18437035,-0.07660173,-0.262312,-0.16970593,-0.19650914,-0.057562523,-0.0022673756,-0.018395022,-0.06291698,0.059115157,-0.030625492,0.20829222,0.1163508,0.04472445,-0.12155333,0.09818648,-0.16229162,0.29396304,0.47462606
IMVigor210-0571f1-ar-0571f17,2.2316291,-0.35561562,0.5393968,-0.46009558,-0.12017477,-0.20362486,0.23879577,0.2239258,0.78375685,0.4731843,0.2006542,-0.13789591,0.14871144,-0.06619441,-0.11465424,0.18249446,0.03376215,0.038005546,-0.09676633,-0.07617972,0.012929156,-0.06585254,0.045906894,0.027630046,0.029706776,0.16617776,-0.09785126,-0.2557137,-0.036814217,-0.15893221,-0.121543266,-0.17284168,-0.08094652,-0.04908265,0.057428196,0.0338538,0.08215065,0.11103735,-0.039122146,-0.101679794,0.009289183,0.39958906,0.23150855,0.4678236
IMVigor210-065890-ar-0658907,2.2316265,-0.3855664,0.34557897,-0.8284076,-0.31388623,0.008070426,0.08797892,0.07974785,0.23338482,-0.063662015,0.06190159,-0.07155606,0.064186186,-0.114739105,-0.0718478,0.21616405,0.17616597,-0.09279956,-0.11424121,0.0022510737,0.019439423,-0.12147953,-0.081273235,0.025385514,-0.080700174,-0.1434102,-0.040036052,-0.24090154,-0.16300936,-0.22503506,-0.115773246,-0.34837878,0.02499555,-0.06194879,0.15368809,0.017908335,0.2523216,-0.0019318052,-0.11563203,-0.087602876,-0.04964969,-0.23432213,0.23392826,0.47947964
IMVigor210-0684af-ar-0684af7,2.2316437,-0.2603965,0.32242602,-0.833145,0.20404698,0.052856885,0.04780864,0.031999566,0.16970289,-0.22280234,-0.32927722,0.009085856,-0.06356835,-0.085208066,-0.004607305,0.23891473,0.22377041,-0.0987726,-0.14480127,-0.051051766,0.011125188,-0.07913499,0.2700861,0.100104526,-0.0960591,-0.21367061,-0.11999965,-0.5168317,-0.19099909,-0.08822065,-0.19276938,-0.38336003,0.053828433,-0.059058085,0.07907741,-0.03645584,0.23589943,-0.22115567,-0.07440534,-0.07054818,-0.059807077,-0.11409015,0.19364414,0.47664386
IMVigor210-075e03-ar-075e037,2.231613,-0.27193838,0.2714336,-0.8405665,0.185973,0.082610324,0.018662382,-0.025033139,-0.28247318,-0.23181333,-0.13347664,-0.005471468,-0.030930698,-0.015633292,-0.048456952,0.25056055,0.15699732,-0.07874386,-0.09375955,-0.11910449,0.05523967,-0.0774398,0.33479106,0.08944397,0.03905876,-0.18113767,-0.04465878,-0.24723794,-0.14123057,-0.16163346,-0.06662851,-0.3470025,0.03481771,-0.06054671,0.064229384,-0.025734395,0.2436983,-0.18086901,-0.08133045,-0.06297514,-0.14337566,-0.15726687,0.19636871,0.4727117
IMVigor210-07a93a-ar-07a93a2,2.231538,-0.35201412,0.14884056,-0.83025986,-0.3570933,-0.12832583,0.075043336,0.03772346,0.44352058,-0.19615257,-0.14346673,0.020152323,0.05846025,-0.11191443,-0.011262283,0.25221565,0.23917535,-0.078874275,-0.12856954,-0.11405675,0.057711326,-0.1111108,-0.3534585,-0.040782467,0.058451638,-0.08763288,-0.11187664,-0.37437987,-0.09396432,0.015508279,-0.10154275,-0.19050784,0.06729211,-0.058071896,0.03976968,0.0051032305,0.22332141,-0.14021531,0.017650928,-0.051550675,-0.012133291,0.0066589527,0.29050663,0.4794855
IMVigor210-08cce2-ar-08cce2f,2.2315762,-0.4063121,0.21448319,-0.8091616,0.124473795,-0.09993267,0.068564355,0.11656407,0.11375289,-0.17066514,-0.33695444,0.0015861169,-0.12738574,-0.038319774,-0.07853545,0.2600643,0.20905587,-0.022647455,-0.100179635,-0.10210577,0.08706361,-0.09140039,-0.37305406,0.076323345,-0.070388004,0.18177687,-0.09897907,-0.41200668,-0.1618637,-0.13883556,-0.16210374,-0.18514405,0.042780846,0.005221024,0.05325298,-0.008917585,0.18457726,-0.27364287,-0.05435486,-0.060036235,-0.13516493,-0.18680987,0.15255821,0.47625035
IMVigor210-09c84e-ar-09c84ec,2.2316,-0.24079487,0.28535825,-0.84336805,0.25452942,-0.003642317,0.0063757896,-0.09466782,-0.40530384,-0.24175411,-0.383603,-0.00084893405,-0.117562115,-0.10633676,-0.013350084,0.24155386,0.16075142,-0.09762378,-0.13018674,-0.1767548,0.034022648,-0.09654437,-0.046320323,0.103560254,-0.07037614,-0.2080118,-0.13228711,-0.684516,-0.26627558,-0.12105064,-0.12574492,-0.09606619,-0.065241486,-0.075472936,0.014542282,-0.019074023,0.21183875,-0.31052092,0.060478937,-0.05894453,-0.0874477,-0.114972726,0.17400591,0.4698753
