,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
10_PD1_EDT@On,0.00524442972191419,0.016695419903840488,0.05189534087912936,0.0007274801679146975,0.042392812158876685,-0.03268956435463998,0.041372342802133574,0.012585687348099958,0.002608413631428279,0.0359498696753664,0.03722842770453867,0.1299642302476558,-0.0065752996840605015,0.021970115417101567,0.022205271100190296,-0.0062927387117265345,0.013273423425703004,0.0,0.057647783081137535,-0.059002514258699915,0.06167089296495467,0.0016411113006220706,-0.022025716860185146,0.025679800137556188,0.0033669208184137793,0.001626491637833351,0.004540469658541037,0.0,0.04654386644375069,0.005782321654037979,-0.028303248557091838,0.03453721260759642,0.029339553804732396,-0.0065759968823442165,0.06529599008147213,-0.012218665283715728,0.005135060957810235,-0.0235257474103315,0.005074466944291281,-0.008322198694197334,0.005448897961461208,0.0476008889683239,0.02563953250585257,0.0029645242919104087
13_PD1_EDT@On,-0.0017310145100800222,0.10971616863950556,0.12604305022872747,0.005556957632426363,-0.00466844521325452,-0.0012344153846604684,0.1014282205860471,0.04952811500796384,0.017442185420855575,0.18017811260989958,0.04433281993231158,0.046235661336870904,0.015701931500853146,-0.017940811683584773,0.013385840565686435,-0.012743359884860219,-0.004666559744614913,-0.01938984545740171,0.04536460693632217,0.032738541542738864,0.017186882866155537,-0.0022477439688690045,0.027869525436593715,0.04451823869677866,0.0021416854492074537,0.011285132149501057,-0.005652255383164087,-0.0016643257660477618,0.024937436438578233,-0.020966534631284135,0.00727207743256273,-0.06224313406880863,-0.007291750267720601,0.002778141424471163,-0.0063228236432967405,0.0037889202131093512,0.008489533473342263,-0.12118791241086942,-0.008013272457729587,-0.013905952996249351,0.013764361952838677,0.01929941655205938,0.00470535920397654,0.017512993364915963
13_ipiPD1_EDT@On,-0.002442702494980373,-0.04790635408084779,-0.03177274919847804,0.003420256568131907,-0.032445830788308046,0.006014876247250494,-0.03348837580660417,-0.0057735338025974425,0.00632604460944981,-0.06649117129103986,-0.009133866641943277,-0.08098941703046278,-0.00871760983181701,0.011328235690613512,-0.006317267352794983,0.005153692066485618,-0.002186133054382127,0.0013387702694836808,-0.019923971867591938,0.028561220395361065,-0.010247836341460549,-0.002686250605494623,-0.020959722321559984,-0.0021183494177507423,0.002654162914034902,-0.005445239486926501,0.0018676990668388732,0.0009718872213263547,0.002126640628502522,0.005238928184588573,0.003138705620153521,0.01145422441141588,-0.010749701841089861,0.0024074242473892424,0.013023227679966042,-0.0021969033846914554,0.000811481329567025,0.034496313473261875,0.003227821091232547,0.0016602946535815932,-0.007500438594501305,-0.05363106714255251,0.0038122141112841403,0.0017596063169464937
17_PD1_EDT@On,0.0,0.20509697368655494,-0.015615803937851289,0.001509596690581411,-0.027459777461673218,-0.014729303325897752,0.025196496361669152,-0.016638295908159833,0.012618870584585311,0.082266530579305,0.003988571400049363,0.05336843282363076,0.03434879660851043,0.011471222083398402,-0.0015997943796703972,0.0,-0.003942102740100382,0.0,0.05346406586117511,0.09976662914973167,-0.03406960737276636,-0.002407846410758357,0.01791972487810111,0.04421797759671448,0.004336260106409157,0.012900795072928897,0.004857573596210471,0.01471746965546001,-0.011703186526950748,0.02499082470876625,0.01288968086496005,0.0516529306855815,0.01891885893426919,-0.002830905642122852,0.011256323358167813,0.031971185909941725,-0.006336706340674505,-0.007903768801168881,0.0019263883350836316,-0.012845515790403163,-0.020386697274435817,0.015607810034531891,-0.006916495532028553,-0.0036166245837141453
19_ipiPD1_EDT@On,-0.0014563285527776496,-0.10176037656210142,-0.025064706137523388,0.0,-0.025043941775959734,0.015600181957105748,-0.03730415672156647,-0.020422372694221237,0.00608183067707395,-0.050280435171757794,-0.006132528842114281,-0.059654424564076367,-0.014289624589560736,0.00891114830459155,-0.004714079018939857,0.011019878064538323,0.0,0.0009251589279889209,-0.035314358923605155,-0.03470234575457953,0.007695548282352599,-0.003758765749246142,-0.002999515374705407,-0.006465087586946673,-0.005843642841762946,-0.001471099298402539,-0.0011108184422175492,-0.004813490318051943,0.025638079238918296,-0.003666060327084232,0.0022576568018508438,0.013626581725570708,0.0,0.0006789695251092048,0.0015862504332337679,0.0023995073591583545,0.008630111696225061,0.04733895160100352,-0.0037009879523718895,-0.003915347503875819,-0.007067927098611822,0.0009211497592662253,0.003577330356088812,-0.0018436813022786325
1_ipiPD1_EDT@On,0.003975739084959121,0.038978738966836186,0.12569706369773556,-0.0064245831842623955,0.0847063238784711,-0.01599800998317201,0.09905261470492875,0.016053191998134177,0.015853783172503192,0.13334501127631115,0.008086376135807297,0.20706648159197413,0.020328694375762263,-0.033696596755391925,0.016427480173710356,-0.02894976178546581,0.008791501555444973,-0.011146644918518734,0.02560402535949705,-0.04261313562689723,0.010488048087888991,-0.00355216645974397,-0.022031433105104033,0.026061939763559208,0.002804882396111126,0.018188575988058692,-0.0018181791867307345,0.0018912971154420796,-0.002265305661539543,-0.017190187010513867,-0.0011635045325742045,0.035250328231192576,-0.02960925970612181,-0.006332810379553967,0.018015450761394367,0.002727031891798037,0.01166492104243481,-0.11133534368006584,-0.007155800497360242,0.009747757629781355,0.0008535600574622865,0.06318651061831972,0.012540059412338907,0.004572931650553169
25_PD1_EDT@On,-0.0047687631775678845,-0.02366628963361014,-0.044827117848018926,-0.003155689224701265,0.012009958399826565,-0.017987954376060575,-0.05753804438521928,-0.009822310516984177,0.013554578578295803,-0.10725422969351514,-0.013346530786340084,-0.10564904380685834,-0.003437239945672851,0.01719313648369132,-0.004162450228079731,0.009308813855330278,0.002141283495616122,0.008048501303813859,0.005015903701336857,0.03676037546643942,-0.018384410564856707,0.007660451768691953,-0.04686997543818421,-0.01742655593182417,0.007627254497270873,-0.004726232277127994,0.0021467698764131133,0.006172102191869272,-0.05301715887515109,0.005318915798135243,-0.003616907531435919,0.019317694565879666,0.006172454926872222,0.0018069489241310688,0.006264926365027496,-0.0070266695395296026,0.004908355944284626,0.04688224651844301,-0.000603587982334696,0.01759661453287005,-0.0022908268474543564,-0.001277343761581863,0.002154769485477076,0.0027148732128172703
27_ipiPD1_EDT@On,0.002600610583436401,-0.06889497393954257,-0.049736104416033086,-0.0009654229582442398,-0.03734286283533293,0.007829949880613068,-0.029466882953716092,0.0016841616518758857,0.009040124318102019,-0.05440649047941585,-0.004402666533660865,-0.06123132425476829,-0.009639581924210553,0.015258070738613124,-0.01602219199773222,0.008068211612203316,-0.00668146492353829,0.001833615243398745,-0.026417621752708356,-0.012806316357710498,0.01616499768262675,0.0008809717653999238,-0.01391045442359997,-0.013791261566093565,0.0005980785741045717,-0.00037047187449389845,0.0012484769918785557,-0.0011998028929582165,-0.0015367727114313687,0.0031081620494879153,-0.003554785324681707,-0.008147650794402493,0.005115399548580718,-0.0013265346407556726,-0.010596188832047321,-0.00536531974634002,-0.0030090191216987036,0.05807912394887549,-0.001218803211809343,0.013830589326049454,0.007826791816427717,-0.012432523500737546,-0.00819149152804648,0.0023465587477421446
29_PD1_EDT@On,-0.004733285231529908,0.042748517667959465,0.012664882548093552,-0.006355028651947192,0.07370118038920297,0.0,0.06639460688977633,0.013968021189992888,-0.1022557092142369,0.0620602793703681,-0.009577695871600147,0.014295864734180918,0.0,-0.03864670091221862,0.012035741135692246,-0.008528231199067073,0.004108541634221026,-0.001234373113861446,0.005611273627038875,-0.015200512119669614,-0.020741493197163403,-0.005491163071693671,0.06937328160467016,-0.04519336100919274,0.0,-0.008402119726967937,0.0,0.0,-0.0618736329142875,-0.0028248089129461113,-0.02375631386434329,-0.1875529962826502,0.0077622265414218124,-0.002675791979668293,-0.06990147683495035,0.0,0.011251562566077481,-0.07266021099189159,-0.004216391159014044,0.00829779293988013,0.012369511007063107,0.0,0.006335036776077712,0.003497899341239563
33_ipiPD1_EDT@On,0.004164929335458508,-0.04166140622531872,-0.05775701667690019,-0.004163825400625017,-0.03817477806698019,0.007473019859580801,-0.05209237085155029,-0.016598720764922584,0.003917353614635998,-0.08046755607837372,-0.015090003163133105,-0.05605909830612734,-0.019699869666965564,0.004884637697218085,-0.010100692896375392,0.007353165096103959,-0.001832747887828118,0.00420518233648794,-0.02062854331766099,0.06694624565233245,-0.023312406671760096,0.0008176203328932734,-0.027357069605101893,-0.014646762104433896,-0.005767924103119743,0.0015757496255248311,0.005461589997234785,0.003779746819359079,-0.050924465023412864,0.010429145286841553,0.0019159746777999986,0.047296870469147635,0.0,-0.0029028697698681278,0.01663211770136223,-0.005704431989429369,-0.005415868510171906,0.0635353095780449,0.007315501409019977,-0.0055954931208329435,0.014055161478114241,-0.023169457004851138,-0.00402413494069946,0.0011590471560856686
