,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
107T@0,-0.0002525786948557363,-0.012667539871948772,-0.013928096669455114,0.0017745828330451435,-0.04850537456304611,0.009296550225181043,-0.02305750400387546,-0.008547606922296993,-0.02384041957502102,-0.06621803062319939,-0.023610649205631717,-0.014449305457091461,0.002174214402579579,0.01495870165792733,-0.010594827683326792,-0.0035255073019597478,0.0057360458288657,0.002102495299662464,-0.0006313186797397031,0.02148785945063801,-0.005093843716522542,-0.00035976125428351406,0.0023780126928501706,-0.0034033328900477445,-0.029095527005448943,0.01671600550463226,-0.0004869953022349623,-0.0008535883807702124,0.004268324938947982,0.008986552895957485,-0.002047001797542819,0.0010262017038212392,-0.0008760193912087422,-0.001374714223907001,-0.004594077290394981,0.006427314940239478,0.00335534366939264,0.013273210272707314,0.006731750796601263,0.0017107780743080955,0.016368609428869314,-0.0387379478256424,-0.005620705756090585,-0.000980855174991191
10_PD1@1,0.0,0.018091576934579554,-0.0174660286752475,-0.000596087183658125,-0.02678102297338564,-0.004155307486333046,0.015086472689525055,0.008828014985017618,0.03340355100170508,-0.017063946911583423,-0.007858685187529342,-0.022214901276015872,-0.0017916390805628587,-0.017701828069433257,-0.009837705371230944,-0.0006146366970597272,-0.005109161843927624,-0.007023431979488855,-0.013580744633839117,-0.0045105119130029354,-0.006630842719476882,0.0009234991867635834,0.0987117822599516,-0.010315934474215383,-0.0323307704311747,-0.016668011976549383,-0.005267857952021699,0.012022032488461443,-0.020726446221396223,0.01327139881065567,0.013935486990714948,-0.0035814985835435275,-0.010728103460063311,-0.0008059589759117011,-0.02069421723537873,-0.0031168947709575606,0.01149440300668622,0.010647430396577888,-0.005771834422249256,-0.0026184582370764446,-0.009394995043194718,-0.03434562207594768,0.013374585661735054,-0.0002521527811590596
115T@2,0.0,-0.014161786925828609,-0.01210197493613549,-0.0009315261910958313,-0.04322553030044409,0.009737360471830207,-0.004709297730015669,0.00690785382631113,-0.004461350792858389,-0.0069735006257158555,-0.002289990008896883,-0.009752216266750383,0.002440769318390524,0.01018534617340771,-0.01196043495431236,-0.0003680799399420018,0.004656866931846933,0.000963044924358448,0.004894294131254907,0.025500297457879035,-0.004042861484175826,-0.00018185130761597283,-0.13965158768132255,-0.014319817991434215,-0.012024574135713102,-0.025010605183550354,-0.014459926689413585,-0.017093532714342892,-0.007786383129602366,0.008070932716063408,-0.0070094376598584885,0.007217686103633338,0.002502460201756289,-0.0013315773209932609,0.015066692050221833,0.006795647507754315,0.028081057480469223,0.004355022233235098,0.008903389440101798,0.00393880667617917,0.017289870745365015,-0.037951969727662294,-0.002928358236129462,0.0029241931270923838
13_PD1@3,0.00021634637801705794,-0.00021791118635509332,-0.010264021476720451,-0.00026561262382495765,0.0032595291397596727,-0.0009222548038360426,-0.015935724325129522,-0.005176969934772833,-0.039099624756521456,-0.04012090378452629,-0.004585491159568009,-0.004997195629146658,0.0005480648677671305,-0.0033676212464743725,-0.010827405132278178,0.0,0.004419625606302011,0.002702181091247739,-0.007598963575945497,-0.02787786291417921,0.0023980923245636235,0.0,-0.02857876603872669,-0.01615332427026159,-0.0193954871995586,-0.018944438244059853,0.0015623352345750271,0.005244981790654824,0.00254298757925454,0.009136342122535364,-0.002588404616792562,0.002380466492826975,-0.0024305970748120668,-0.0026933048818242027,0.007986618689064504,-0.00018598016618515863,0.0034279504506317835,0.0074972561309272386,0.001336444302981668,-0.004094493705440079,-0.009570977848571794,-0.026763745175331092,0.00381904287403684,-0.001376143985006878
13_ipiPD1@4,-0.001259478768878344,0.014251545189453879,0.013281225787303041,-0.001175582042187277,0.10101610333585455,-0.015544121816255833,0.08135228174775161,0.006188198415270776,0.039895843129357664,0.07455662474746291,0.011881649796700443,0.030092486447386674,-0.0038409219569521813,-0.026086458641856044,0.021193279069426793,-0.0020940889923363455,-0.0006844105579504634,-0.0036120978079292676,0.004406333193845479,-0.03874774811215828,0.02748676520765985,0.0009868014629041673,0.11732237163649611,-0.021373967992272588,0.04241725943632414,-0.008147198009699869,0.00149542197659055,0.01808232166050892,0.013744718601683121,0.01939699916029179,-0.0033006342690716415,-0.004977246465672365,0.0,-0.00233224364406432,-0.009426360058850423,0.0016050162900654293,0.02839450201065819,-0.012531323424715279,-0.003639413865723805,0.008616514060154812,0.024011590982157934,0.15242276632454918,0.007965668704978973,0.0024399162541671737
155T@5,-0.0008249197080442003,-0.008469943687384239,-0.009436691430205703,0.0,-0.033136608376513034,0.007720961184669778,-0.029126681496990627,-0.008261018746021526,-0.018766663570123177,-0.030778757678812274,-0.011414914658602915,-0.01540089579212975,0.0,0.01007727163227969,-0.011743091870391317,0.0,0.004920002669179369,0.0017219704749141464,0.002394206892236787,0.0,0.0,0.0,-0.06472553340870879,-0.004587167929550822,-0.008631656087902485,-0.012675985025668851,-0.00030519135333310953,0.005765327376479413,-0.013979762197424379,0.006446509156718734,0.0,0.0021610112399258435,0.0018666108426147303,-0.006281641801522179,0.001090316428868359,0.0030324278516890655,0.006131466373517755,0.005019376681546858,0.0044597323208303286,0.0022702801958014492,0.0065118651182152765,-0.02615838434779383,-0.001154610537994566,0.0
17_PD1@6,0.0007253733753207007,-0.0074622098225916,0.005641221013395024,0.0002761975795651901,0.04459531882145001,-0.00321261861310342,0.029946702526494385,0.020974565120297627,0.013786215795880394,-0.013241469007599916,0.017811905899867222,-0.002123558571064804,-0.004464420772924641,-0.026198764910590994,0.0245298911442427,0.0,0.004731697121875973,-0.011038609645286518,-0.019100901173400252,-0.058567180455418755,0.022150425006029047,0.0,-0.013262760307239444,-0.05085007482361863,0.0046520353027148745,-0.025410647424174225,-0.005236317861730259,0.010362476842721022,0.024086580766028574,0.013978155340343034,-0.005191630362796562,-0.008195220066511952,-0.011829780695601646,0.0008058051304145388,0.00546626463230485,0.002968933571662456,0.03145820678856136,0.005034144946334312,-0.004202186570390974,0.007017287042441811,0.028724841224676563,-0.01667149131170871,0.006511019758683018,0.0023266428254855726
19_ipiPD1@7,0.0,0.03759543828193122,-0.004602567566151971,-0.0026305298041783757,0.03050200380504955,-0.030651380113164282,0.05006330835887292,0.015776693287633575,0.0154926658240775,0.02755912037574473,-0.0069072512222030265,0.00639272323347093,0.0021629919691105136,-0.027396058406913892,0.012293092050373763,0.0012491681856312221,-0.0029624042113480164,0.0007321903642875731,-0.0006346995753160975,0.009733948695931291,0.002261699856471857,0.0010965364275966386,-0.07479360514007422,-0.008313318024663487,0.01777965643008716,-0.03279731751167597,0.0026184148109018135,0.0386775845887924,-0.02304639423318434,0.020808579298384037,-0.003984565719785705,-0.00430711871460296,-0.006170122197786156,-0.0017010147084375786,0.007532820433383352,-0.0004986405883350808,0.0,-0.003251048165303485,-0.0023797712050127135,-0.0008394518446563926,0.006321018043680445,-0.02710854357940646,0.010833895502551637,-0.001459981989801025
1_ipiPD1@8,0.00041804217991645585,0.009984736074259783,-0.020524768232692732,0.0008039604466774169,-0.04963552093216789,-0.0019003744566640137,-0.009343286511343708,0.0015510565132303544,-0.005719160678844599,-0.04436130369924965,-0.003609177273050908,-0.03308304002090622,0.0010056945981398247,-0.0009746613810002179,-0.009967331309308802,-0.002001672352798496,0.00187208032547996,-0.0013724173918668516,-0.0050378697683045245,-0.003384821196781859,-0.0016362293932297334,-0.0008812965119706501,0.04784902534207291,-0.004788436352243782,-0.03426838231507009,-0.019200571432733515,0.001649725724043257,0.006924098058501927,0.0038735027869971923,0.009894421148802564,-0.0019501783541878341,-0.002267990997116247,-0.003842499690517966,0.0012948344118204824,-0.0017962737711056259,-0.002892089614119346,0.00329410942728531,0.01788658885741199,0.000960517575831635,-0.003071178782370421,-0.000660899230901781,-0.050054801079034116,0.006119241560845992,-0.0001446856674418573
208T@9,-0.000544560399863045,-0.02274681916290869,-0.024532108276451164,-0.00018852319787694875,-0.05447301365070257,0.011078618219553095,-0.005870274968734797,0.006731431484175711,0.006851303841607565,-0.02918868722513263,0.013540527339298109,-0.01936512138122873,0.0008803039422120408,0.022539446417525724,-0.014703308429004587,-0.0016350102122141903,0.010535681933283473,0.0012596567212001316,0.001858914234019683,0.025249025249933135,-0.0019265870493529057,0.00026648618351163777,-0.0175138650382192,-0.008581501864853033,-0.015656566790576903,-0.04139224832129167,0.002600827184202713,0.029185870272117543,-0.010944224209710439,0.015463186488112918,-0.011483324728614656,-0.0012395348109481947,0.004488940665446119,-0.000807805651322416,0.0067223662152657085,0.007483895571272233,0.0576334887620287,0.012427110487560058,0.012924057100366934,0.009881292300769545,0.018122700621159987,-0.05472638485812451,0.002092499576450242,0.005655399457744327
