,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
107T-Tumor-SM-BZ9WF@On,-0.0013756758190754566,0.01752006362418431,0.028582205707683966,0.0004041204320713018,0.025511139419287655,-0.0033078161605314812,0.014251248299613115,0.02865198922560529,-0.008021251658698637,0.04818801138273865,-0.004808309175940268,0.019850934059179717,0.0019511350870037038,-0.010054924931170595,0.0007060496645955103,-0.005759690642904599,0.0007234198686852559,0.0006391636340398476,0.010074069322493088,-0.01695887289171953,0.007882290040503687,0.0014014721202275295,-0.007829885109103204,-0.0038538983173961533,0.0002998740482261478,-0.01280638477536957,-0.003507360122146804,0.0056581284774809785,-0.00849254603612789,-0.005969902455143957,-0.0009350358640535342,0.011956157921822603,0.0020279427603884246,0.0013188291913016365,0.008281995616451186,0.004935521780518653,0.013491209402478499,-0.007130763216228003,0.0,-0.0011955105089114654,-0.0032944618654107,0.011575999596686586,0.014162611989196836,0.007433897927344335
115T-Tumor-SM-BZ9WH@On,-0.0023265561103424748,0.023209545744813015,0.014741794185546424,0.001864917348423226,0.02092844373835298,0.004120758564294806,-0.007950285526797888,-0.002948624226581882,0.005576885994773175,-0.0009760032287537296,0.011687762938674741,0.01364341494862428,0.002734154542822833,-0.0009208845792807113,0.0,0.00150965960108357,-0.0006211909305386651,0.001489418122187903,-0.00647394121427183,-0.011912558300100856,0.00529862550346432,-0.00224020282038207,0.04744143266989048,-0.0026466563743787457,-0.0011193973016692404,0.005037374168391225,0.013080174977327117,0.014647407466634012,0.00828113989412393,-0.004579818298263773,0.006821350684822186,-0.009710504188023421,0.004510756767851141,0.0,-0.0037653695818773408,0.002586125572673883,0.0018579394287340637,0.013445143134765037,-0.0010627173094201834,-0.0035752397065212937,-0.004129770218258885,0.011636968285467406,0.007897591847502715,0.0067063313351022336
122T-Tumor-SM-BZ9WU@On,-0.0020617010197214007,0.043826996347426386,0.0571916075989221,0.0003150566476274102,0.046527979975212304,-0.05223809858829138,0.0349302869077503,0.030770748517740903,-0.04336030673700347,0.06687305654065091,-0.02128629763266217,0.062221213863184896,0.0023171872629162986,-0.017018419280183026,0.003456435223398867,-0.022190236591990584,0.0,-0.002508885248194684,-0.010807788720233802,-0.03205320391210773,0.020662943773531124,0.001291974888146242,-0.010008704795773,0.012232285588339917,-0.0007375753699947566,0.017195431325740494,0.004416535949144337,0.002024511868607265,-0.04314946565060542,-0.005803402015036633,-0.011280551095209604,-0.023981123882885976,0.0035806960199865363,-0.0007434270762040949,-0.030916948233627003,-0.0016592211882630705,0.005656455461943205,-0.05121159504498481,-0.0007031301027450162,0.0012526766430208355,0.004437676632604236,0.018159317284550232,-0.0110787729918315,-0.0005201308228164475
155T-Tumor-SM-BZ9WW@On,0.0009521454968796145,0.014074706397136332,0.024315668401164614,0.0,0.015381622543859356,0.0044150638881770825,0.0138909998788225,0.019853121843105215,0.0,0.021090247862583143,-0.0027951435285532267,0.029504651397497434,0.002716026766518354,-0.004334887324276859,0.002259748691923135,-0.0027630917743948534,-0.001141712104346515,0.0,0.0,0.0,0.0016096828012241375,-0.002116261912806867,0.025889329568639888,-0.0028437795237577753,-0.000936847537389507,0.0013037509746287976,-0.0013309576668834176,0.0,0.009180452456490443,-0.0017005941182562398,-0.004312188720820642,0.005466600527395685,0.005438348541209597,0.0030098817674748127,0.0033000835070025026,0.0014602392989170095,0.00801599675186745,-0.013491895124110753,0.0,-0.0014395126394450171,0.0008771794981174827,0.0073309068422281,0.0,0.0019083451226538373
166T-Tumor-SM-BZ9WX@On,0.0006780935947332215,0.018813160077772673,0.02467055525269353,-0.0011372659163442131,0.020538900107309,0.004660157621510941,0.013494069627242214,0.017695504998437847,-0.007251765916530769,0.027478668112953186,-0.004307170433885818,0.04710738017036779,0.002602507363829123,-0.008155066310231275,0.0012993581587774842,0.0010587106352353307,0.0,0.0005432688344874561,-0.009147522395624738,-0.010638832591161723,0.006851412621159605,-0.0018219413935408712,0.037255102726480784,0.0,0.0,0.0052606443848998334,0.00578046515359531,-0.0027596594892500726,0.011794322327076483,-0.0034891996998453797,0.002456868323319664,-0.0029079622587776122,0.0024210778423644002,-0.0015447039403344407,-0.004428273791357906,0.0056007818090009435,-0.0023907357346298723,-0.014500060167984977,0.001112730314458539,-0.0023125673768177625,0.0005017923794215314,0.004655780029688121,-0.0054014941171314,0.0016326766202640897
208T-Tumor-SM-AH3NI@On,0.0010589937673977806,0.020643814161869067,0.026250723520112686,0.0,0.026807445969263453,0.006449438826237629,0.007399809998015972,0.009342260992052653,0.0,0.028792718504993695,-0.0057864854078437744,0.05431159990944896,0.0,-0.010876908351815612,0.00306726913605288,0.0,0.0,0.0,-0.0067879378622620066,-0.0157545515566317,0.005424577868071331,-0.0006305523800128469,0.04225513541939551,-0.005594851889188579,-0.001048163074834298,0.007147016349533543,0.0023885558025695123,-0.004581576698376207,0.01589014638562718,-0.005385536979634732,0.004628128717222446,-0.0033975171978105232,0.0008092111926963912,0.0006065793636522701,-0.0030900210356495533,0.004758508262734432,-0.006044531070427037,-0.010805495097244995,-0.0013644589419082014,-0.00373518701612806,0.004500077217784234,0.005208657976388846,-0.006532637547243939,-0.0028202071868868306
212T-Tumor-SM-BZ9X4@On,0.0008021267060569793,0.024670449356987142,0.02642917658327432,0.0011226921008871459,0.02636676863027128,0.006091015196392119,0.00810506326563093,0.0119593248421163,-0.00924614292378748,0.021890091572585684,-0.004669788631632275,0.05182543268602298,-0.0006018883999974714,-0.009453700071385763,0.0026707275585177823,-0.0011906584090752327,-0.0015499502583636209,-0.0012090937469654821,-0.006392003771172808,-0.01648682506441328,0.007231108713008741,-0.0020594298065314716,0.03134623147319824,-0.006866927965390088,-0.0009260134372603119,0.005519708586510401,0.0005660330601443357,-0.0011275426881798504,0.013424664674831208,-0.0034771743921631314,0.002968784180641271,0.0026540096962779525,0.004559281884318078,0.000621948040639742,0.007311478208943004,0.006093834680331143,-0.003173429208131721,-0.01250652316022312,-0.0004353317427554866,-0.003519326128816499,-0.00027115118660891036,0.009036088915172472,-0.0032562293941713833,-0.002863613085311606
272T-Tumor-SM-BZ9X8@On,0.0037234879242345246,-0.0748741591838178,-0.17240011755552553,-0.0020567185653021214,-0.20182758821497346,0.0074876633068749945,-0.030979614130939144,-0.03212986140248551,-0.0027983023228462123,-0.08941454268248188,0.03683254030512824,-0.07600550806319371,0.006877163064819045,-0.0060022519214054494,-0.00643039393470081,0.008608883769461138,-0.0009143538364509395,-0.004797310501648274,-0.042327988120591124,-0.07406017372478343,-0.005304192268246361,0.0,-0.009001290933960817,-0.025076421853553514,-0.002572127142783662,0.006938547302893188,-0.010455133846486381,-0.00377984658280881,-0.006729242988501728,-0.002745683671829625,0.009537767691279923,0.032516237448523666,-0.039761516353773986,0.0,-0.005360078205047378,0.0,-0.031016453518269052,0.0843414736407912,-0.0019444380458150587,0.013042597221738051,-0.014777816715112822,0.018325539345651183,0.0052983939602699965,0.004933871633042264
278T-Tumor-SM-CO916@On,-0.0054051424495381185,-0.029431948729701264,-0.1182793505405054,0.0007311121335640681,-0.03654275094703716,0.016283224979980367,-0.05120852189971459,-0.06707637735450803,0.034039966969589955,-0.09369508288521107,-0.004508006856747084,-0.2623690393017806,-0.03548306434658137,0.05136556062348764,-0.00907747082144862,0.0071593244558809934,0.005789912242547794,0.014868136374255018,0.013692204105115817,0.051694590690377136,-0.06034298929700202,-0.007685537865605724,-0.15025831183472263,0.04013722335982377,-0.0023694387147316395,-0.03976576758535247,-0.006730348893088515,-0.011129082946148549,-0.0067924237938920325,-0.00924307811682941,0.0023606007905858746,-0.03891953277542112,0.008437723391755492,0.007170056958045974,0.056878732245943336,-0.04887167023033893,0.02787721665511294,-0.022508174313335492,-0.0030909148057435324,-0.02211420118154822,-0.007162956841408697,0.0016803576446637234,0.003244349829724148,-0.0052986779391280825
292T-Tumor-SM-CDZ2E@On,0.002249963964003551,-0.00757331706729007,0.05714351784068417,-0.00295367075037643,0.0047273816133686425,0.012247410280951606,0.0019179880259550682,-0.0012738768849233327,0.034200016402964425,-0.04011954303676857,0.016774704425878764,0.03555758024391038,-0.006975408714219909,-0.0062311147181533634,-0.0014469089024018759,-0.005737847048472966,-0.0006467657198060955,0.0028714542548489977,-0.012008026085377346,0.08436798070167893,0.004066826984238703,-0.013208148726198098,0.09512773514479314,-0.02646591622643121,0.0008085631307999238,0.00829544988015778,0.01023132289753617,-0.011933335519031344,0.01389493736358142,-0.005156200441541678,0.00285068819251889,-0.03706671393081782,-0.015162695341991697,0.0014148690302893084,-0.01291504849265818,-0.015525920440041049,-0.0026084651967408796,-0.01963913980594825,-0.0012237708128279958,-0.025145708638211757,0.003569955515936252,0.035591792433750546,0.007374869506537091,0.0037813983460328326
